,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 2:13 PM,2021-01-13 19:33:16.131911
1,4101 White Plains Road,0-30 Minutes,Last Reported Time: 2:12 PM,2021-01-13 19:33:16.131911
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 2:02 PM,2021-01-13 19:33:16.131911
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
4,Bay Ridge 5th Avenue,30-60 Minutes*,Last Reported Time: 1:42 PM,2021-01-13 19:33:16.131911
5,Beach 39th,30-60 Minutes*,Last Reported Time: 12:09 PM,2021-01-13 19:33:16.131911
6,Bellevue Hospital Cent...,30-60 Minutes,Last Reported Time: 2:22 PM,2021-01-13 19:33:16.131911
7,Belvis Diagnostic & Tr...,1.5-2 Hours*,Last Reported Time: 1:57 PM,2021-01-13 19:33:16.131911
8,Bensonhurst 14th Avenue,0-30 Minutes,Last Reported Time: 2:01 PM,2021-01-13 19:33:16.131911
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
10,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 12:09 PM,2021-01-13 19:33:16.131911
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
12,Co-op City Retail Space,30-60 Minutes*,Last Reported Time: 11:36 AM,2021-01-13 19:33:16.131911
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
14,CU Jonathan Williams C...,30-60 Minutes*,Last Reported Time: 1:15 PM,2021-01-13 19:33:16.131911
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
18,Edward Grant,1-1.5 Hours*,Last Reported Time: 11:12 AM,2021-01-13 19:33:16.131911
19,Elmhurst Hospital Cent...,1-1.5 Hours*,Last Reported Time: 1:08 PM,2021-01-13 19:33:16.131911
20,EY East New York DTC,0-30 Minutes,Last Reported Time: 2:08 PM,2021-01-13 19:33:16.131911
21,Fort Hamilton,0-30 Minutes*,Last Reported Time: 11:56 AM,2021-01-13 19:33:16.131911
22,Gouverneur Healthcare,1-1.5 Hours*,Last Reported Time: 1:00 PM,2021-01-13 19:33:16.131911
23,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 2:12 PM,2021-01-13 19:33:16.131911
24,Harlem Hospital Center,1-1.5 Hours,Last Reported Time: 2:08 PM,2021-01-13 19:33:16.131911
25,Highbridge Pool,30-60 Minutes,Last Reported Time: 2:28 PM,2021-01-13 19:33:16.131911
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
27,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
28,Kew Gardens,30-60 Minutes*,Last Reported Time: 12:01 PM,2021-01-13 19:33:16.131911
29,Kings County Hospital ...,30-60 Minutes*,Last Reported Time: 1:32 PM,2021-01-13 19:33:16.131911
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
31,Lefferts,1.5-2 Hours,Last Reported Time: 2:20 PM,2021-01-13 19:33:16.131911
32,Lincoln Medical Center,30-60 Minutes,Last Reported Time: 2:19 PM,2021-01-13 19:33:16.131911
33,Mariners Harbor Library,30-60 Minutes,Last Reported Time: 2:08 PM,2021-01-13 19:33:16.131911
34,Metropolitan Hospital ...,1.5-2 Hours,Last Reported Time: 2:10 PM,2021-01-13 19:33:16.131911
35,Midwood,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
36,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
37,Mt. Loretto,1-1.5 Hours*,Last Reported Time: 12:31 PM,2021-01-13 19:33:16.131911
38,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
39,Northern Boulevard,More Than 2 Hours*,Last Reported Time: 12:00 PM,2021-01-13 19:33:16.131911
40,Old Broadway,0-30 Minutes,Last Reported Time: 2:26 PM,2021-01-13 19:33:16.131911
41,Queens Hospital Center,1-1.5 Hours,Last Reported Time: 2:01 PM,2021-01-13 19:33:16.131911
42,Rain Boston Road Senio...,0-30 Minutes*,Last Reported Time: 10:03 AM,2021-01-13 19:33:16.131911
43,Red Hook Recreational ...,1-1.5 Hours,Last Reported Time: 2:09 PM,2021-01-13 19:33:16.131911
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
45,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
46,St. George Ferry Termi...,0-30 Minutes*,Last Reported Time: 12:36 PM,2021-01-13 19:33:16.131911
47,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
48,Starret City,No Wait Time,Last Reported Time: 2:08 PM,2021-01-13 19:33:16.131911
49,SY Dyckman Lcdla,1.5-2 Hours*,Last Reported Time: 12:42 PM,2021-01-13 19:33:16.131911
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
51,Sydenham,30-60 Minutes,Last Reported Time: 2:06 PM,2021-01-13 19:33:16.131911
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-13 19:33:16.131911
54,Windsor Park Library,1.5-2 Hours,Last Reported Time: 2:10 PM,2021-01-13 19:33:16.131911
55,Woodhull Medical Center,1-1.5 Hours*,Last Reported Time: 9:41 AM,2021-01-13 19:33:16.131911
56,,,,2021-01-13 19:33:16.131911
57,,,,2021-01-13 19:33:16.131911
58,,,,2021-01-13 19:33:16.131911
59,if you require urgent virtual care.,,,2021-01-13 19:33:16.131911
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-01-13 19:33:16.131911
61,,,,2021-01-13 19:33:16.131911
62,,,,2021-01-13 19:33:16.131911
63,,,,2021-01-13 19:33:16.131911
